vessel	cruise	station	region	latitude	longitude	bottom_depth	date_time	depth_min	depth_max	manual_classification	developmental_stage	individuals_cub_m	individuals_sqr_m	animal	copepod	phylum	class	spec_order	family	genus	species
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Clione limacina		0.14	4.29	True	False	Mollusca	Gastropoda	Gymnosomata	Clionidae	Clione	Clione limacina
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Cnidaria		0.29	8.57	True	False	Cnidaria					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Cnidaria	part	3.14	94.29	True	False	Cnidaria					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Copepoda	badfocus	25.14	754.29	True	True	Crustacea	Copepoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Copepoda	dead	0.86	25.71	True	True	Crustacea	Copepoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Crustacea	NI-NVI	223.0	6690.0	True	False	Crustacea					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Ctenophora		0.29	8.57	True	False	Ctenophora					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Echinodermata		74.71	2241.43	True	False	Echinodermata					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	egg		1.71	51.43	True	False	Animalia	egg				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Euphausiacea	calyptopis	0.43	12.86	True	False	Crustacea	Malacostraca	Euphausiacea			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Foraminifera		0.57	17.14	True	False	Rhizaria	Foraminifera				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Fritillaria		39.57	1187.14	True	False	Tunicata	Appendicularia	Copelata	Fritillariidae	Fritillaria	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Gastropoda		0.57	17.14	True	False	Mollusca	Gastropoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Metridia longa		0.86	25.71	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Metridia longa	female	0.86	25.71	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Metridia longa	male	0.14	4.29	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Microcalanus		5.14	154.29	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Microcalanus	female	0.57	17.14	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Oikopleura		8.71	261.43	True	False	Tunicata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Oithona similis		256.14	7684.29	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Oncaeidae		3.43	102.86	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae		
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Ostracoda		2.57	77.14	True	False	Crustacea	Ostracoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Ostracoda	dead	0.14	4.29	True	False	Crustacea	Ostracoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Polychaeta		0.57	17.14	True	False	Annelida	Polychaeta				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Pseudocalanus		19.71	591.43	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Pseudocalanus	CV	0.57	17.14	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Pseudocalanus	female	0.57	17.14	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Pseudocalanus	male	0.57	17.14	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Solmundella		0.86	25.71	True	False	Cnidaria	Hydrozoa	Narcomedusae	Solmundaeginidae	Solmundella	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	trochophora		0.71	21.43	True	False	Animalia	trochophora				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	20.0	50.0	Unknown marine		1.14	34.29	True	False	Animalia	Unknown marine				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Actinopterygii	larvae	0.36	18.18	True	False	Vertebrata	Pisces	Actinopterygii			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Animalia	multiple	0.36	18.18	True	False	Animalia					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Apherusa glacialis		0.36	18.18	True	False	Crustacea	Malacostraca	Amphipoda	Calliopiidae	Apherusa	Apherusa glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Appendicularia	head	2.91	145.45	True	False	Tunicata	Appendicularia				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Appendicularia	tail	2.55	127.27	True	False	Tunicata	Appendicularia				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanoida	CI-CVI	1.45	72.73	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus	female	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus finmarchicus	CI	2.18	109.09	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus finmarchicus	CII	0.73	36.36	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus finmarchicus	CV	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus glacialis	CI	36.36	1818.18	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus glacialis	CII	9.09	454.55	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus glacialis	CIII	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus hyperboreus	CI	2.91	145.45	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus hyperboreus	CII	1.45	72.73	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Calanus hyperboreus	CV	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Chaetognatha		1.09	54.55	True	False	Chaetognatha					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Chaetognatha	head	0.36	18.18	True	False	Chaetognatha					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Chaetognatha	tail	0.36	18.18	True	False	Chaetognatha					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Cnidaria		0.36	18.18	True	False	Cnidaria					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Cnidaria	part	1.09	54.55	True	False	Cnidaria					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Copepoda	badfocus	32.73	1636.36	True	True	Crustacea	Copepoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Copepoda	dead	4.36	218.18	True	True	Crustacea	Copepoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Crustacea	NI-NVI	569.45	28472.73	True	False	Crustacea					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Echinodermata		103.27	5163.64	True	False	Echinodermata					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Euphausiacea	calyptopis	5.82	290.91	True	False	Crustacea	Malacostraca	Euphausiacea			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Euphausiacea	metanauplii	1.82	90.91	True	False	Crustacea	Malacostraca	Euphausiacea			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Foraminifera		1.45	72.73	True	False	Rhizaria	Foraminifera				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Fritillaria		31.64	1581.82	True	False	Tunicata	Appendicularia	Copelata	Fritillariidae	Fritillaria	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Harpacticoida		0.73	36.36	True	True	Crustacea	Copepoda	Harpacticoida			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Metridia longa		3.27	163.64	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Metridia longa	CV	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Metridia longa	female	1.82	90.91	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Metridia longa	male	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Microcalanus		10.18	509.09	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Microcalanus	female	7.27	363.64	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Oikopleura		13.82	690.91	True	False	Tunicata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Oithona similis		336.73	16836.36	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Oncaeidae		16.73	836.36	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae		
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Ostracoda	dead	0.36	18.18	True	False	Crustacea	Ostracoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Polychaeta		6.55	327.27	True	False	Annelida	Polychaeta				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Pseudocalanus		89.45	4472.73	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Pseudocalanus	CV	5.45	272.73	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Pseudocalanus	female	12.0	600.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Pseudocalanus	male	0.36	18.18	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Siphonophorae		1.09	54.55	True	False	Cnidaria	Hydrozoa	Siphonophorae			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Solmundella		7.27	363.64	True	False	Cnidaria	Hydrozoa	Narcomedusae	Solmundaeginidae	Solmundella	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	t001		8.0	400.0	True	False	Animalia	t001				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	trochophora		5.82	290.91	True	False	Animalia	trochophora				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	50.0	100.0	Unknown marine		16.36	818.18	True	False	Animalia	Unknown marine				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Animalia	multiple	2.0	94.0	True	False	Animalia					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Appendicularia	head	3.33	156.67	True	False	Tunicata	Appendicularia				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Appendicularia	tail	1.33	62.67	True	False	Tunicata	Appendicularia				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanoida		2.0	94.0	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanoida	CI-CVI	12.0	564.0	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus finmarchicus	CI	1.33	62.67	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus glacialis	CI	20.67	971.33	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus glacialis	CII	3.33	156.67	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus glacialis	CIII	1.33	62.67	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus glacialis	CV	1.33	62.67	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus glacialis	female	0.67	31.33	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Calanus hyperboreus	CII	0.67	31.33	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Chaetognatha	tail	0.67	31.33	True	False	Chaetognatha					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Cnidaria		2.67	125.33	True	False	Cnidaria					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Cnidaria	part	3.33	156.67	True	False	Cnidaria					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Copepoda	badfocus	26.0	1222.0	True	True	Crustacea	Copepoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Copepoda	dead	3.33	156.67	True	True	Crustacea	Copepoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Crustacea	NI-NVI	404.0	18988.0	True	False	Crustacea					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Echinodermata		16.67	783.33	True	False	Echinodermata					
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	egg		13.33	626.67	True	False	Animalia	egg				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Euphausiacea	calyptopis	10.0	470.0	True	False	Crustacea	Malacostraca	Euphausiacea			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Euphausiacea	metanauplii	2.0	94.0	True	False	Crustacea	Malacostraca	Euphausiacea			
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Foraminifera		3.33	156.67	True	False	Rhizaria	Foraminifera				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Fritillaria		20.67	971.33	True	False	Tunicata	Appendicularia	Copelata	Fritillariidae	Fritillaria	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Metridia longa		259.33	12188.67	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Metridia longa	CV	0.67	31.33	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Metridia longa	female	1.33	62.67	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Metridia longa	male	1.33	62.67	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Microcalanus		258.67	12157.33	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Microcalanus	female	39.33	1848.67	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Microcalanus	male	14.67	689.33	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Oikopleura		24.0	1128.0	True	False	Tunicata	Appendicularia	Copelata	Oikopleuridae	Oikopleura	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Oithona similis		592.67	27855.33	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Oncaeidae		26.67	1253.33	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae		
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Ostracoda		0.67	31.33	True	False	Crustacea	Ostracoda				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Polychaeta		0.67	31.33	True	False	Annelida	Polychaeta				
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Pseudocalanus		26.0	1222.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Pseudocalanus	CV	4.0	188.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS106.2	PS106_047-1	Barents Sea	78.409578	34.712534	156.0	2017-06-26 18:13:00	100.0	147.0	Pseudocalanus	female	25.33	1190.67	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
